,HINDALCO,HEROHONDA,M&M,MARUTI,TATAMOTORS,AXISBANK,HDFCBANK,ICICIBANK,PNB,SBIN,ACC,AMBUJACEM,GRASIM,ITC,HCLTECH,INFOSYSTCH,TCS,WIPRO,DLF,UNITECH,HINDUNILVR,JPASSOCIAT,ABB,BHEL,SIEMENS,SUZLON,LT,RELCAPITAL,HDFC,IDFC,GAIL,STER,ONGC,CIPLA,SUNPHARMA,NTPC,POWERGRID,RELINFRA,RPOWER,TATAPOWER,BPCL,RELIANCE,JINDALSTEL,SAIL,TATASTEEL,BHARTIARTL,IDEA,RCOM
2013-01-08,133,1881.099976,479.149994,1574.849976,310.816193,272.059998,335.125,214.463638,179.220001,249.335007,1417.650024,202,493.006683,190.46666,158.675003,293,650.125,149.30629,237.100006,37.900002,525.5,99.300003,725.549988,162.600006,680.200012,18.450001,696.400024,439.097107,840.299988,88.093422,102.529739,35.849998,193.399994,429.5,377.225006,131.208328,87.337524,567.099976,96.599998,105.66938,126.916664,421.331207,455.75,97.25,412.868408,303.274323,67.050156,84.050003
2013-01-09,132.050003,1847.699951,482.225006,1569.599976,323.876099,269.929993,333.75,214.627274,177.600006,252.279999,1397.699951,197,489.4823,186.333328,158.962494,291.375,638.299988,148.893784,233.649994,37.400002,519.299988,97.650002,716.549988,157.933334,677,19.75,688.755554,435.552124,830,86.872612,104.2313,34.700001,194.800003,428.399994,380.600006,129.75,86.662521,560.349976,96.050003,105.379875,128.566666,422.346588,448.549988,95.5,402.340698,306.442017,67.38179,82.25
2013-01-10,130.050003,1848.75,480.649994,1572.300049,330.158722,273.600006,337.899994,214.454544,177.639999,253.910004,1379.050049,191.75,484.424286,187.333328,160.399994,290.287506,629.200012,148.350037,233.699997,38.849998,516.599976,96.800003,706.450012,154.600006,677.900024,20.35,687.377747,433.320099,825.5,87.72718,103.345367,35.099998,201.5,425.450012,377.125,128.166672,85.425018,565.650024,95.5,104.945618,126.949997,421.034027,448.399994,93.849998,400.625763,303.044769,67.020004,82.650002
2013-01-11,127.050003,1839.449951,468.950012,1565.25,326.893738,272.820007,334.649994,211.55455,176.149994,249.104996,1361.400024,186.399994,470.388855,182.266663,161.212494,339.012512,653.174988,157.481293,230.449997,38.25,498.100006,93.099998,691.849976,151.233337,656.799988,19.299999,680.866638,419.621552,809.5,84.968155,102.50161,33.900002,194.899994,421.5,369.625,127.25,84.862518,547.900024,93.300003,103.063835,123.583336,416.006683,432,92,397.576996,298.591614,66.447182,80
2013-01-14,128.25,1843.199951,467.5,1539.099976,324.222382,277.220001,334.649994,215.481812,181.089996,249.975006,1360.349976,190.050003,474.300507,185.266663,168.199997,350.8125,667.25,157.18129,247.199997,40,505.299988,95.5,698.700012,152.833328,664.700012,19.799999,691.022217,433.320099,827.049988,85.993637,104.315674,34.349998,203.5,416.299988,367.649994,128.375,84.037521,558.549988,94.25,102.629578,124.383331,419.795746,446.850006,94.400002,403.769775,301.805237,68.165649,83.849998
2013-01-15,129.100006,1844.599976,464.649994,1546,328.031525,284.859985,334.149994,218.972733,180.169998,248.985001,1388.400024,198,477.88681,189.399994,166.024994,348.381256,668.724976,157.856293,252.949997,39.650002,503.700012,96.300003,697.450012,152.633331,661.150024,19.549999,693.333313,434.89566,825.5,86.018051,104.695366,34.349998,205.03334,418.799988,365.100006,129.708328,83.287521,555,94,104.270103,128.399994,419.597626,443.450012,94.75,404.722534,316.95517,73.893852,86.099998
2013-01-16,123.400002,1834.599976,450.350006,1493.199951,316.653564,281.890015,330.25,214.518188,176.589996,243.240005,1384.5,197.600006,474.315979,189.333328,168.449997,345.931244,673.875,157.481293,248.550003,37.900002,500.149994,92.349998,691.900024,150.266663,655.200012,19,686.311096,420.146729,818.849976,83.893845,104.878174,33.400002,202.53334,416.049988,359.674988,130.166672,84.037521,535.799988,92.150002,102.388321,127.400002,426.630951,429.549988,92,395.338074,314.843353,70.667969,80.900002
2013-01-17,122.050003,1818.699951,450.475006,1494.099976,325.459137,281.279999,333.399994,211.363632,178.110001,246.985001,1358.849976,199.949997,477.003784,190.199997,176,349.743744,681,161.512543,257.5,38.849998,500.549988,91.550003,685.900024,150.03334,651.799988,19.4,678.977783,419.096375,807.599976,84.650749,105.862549,32.950001,209.633331,407.399994,358.5,130.916672,84.487518,526.200012,92.849998,102.822578,132.050003,440.821442,431.649994,93.550003,398.910828,324.57605,70.487076,83
2013-01-18,122.75,1764.099976,443,1547.449951,325.063385,277.609985,331.424988,213.854538,178.860001,249.205002,1345.150024,198.699997,472.805542,191.633331,176.412506,348.506256,675.5,149.006287,262.700012,38.799999,490.399994,89.900002,687.549988,150.96666,656.650024,19,683.200012,421.022034,822.700012,85.969215,107.901619,33.200001,225.133331,409.799988,356.024994,137.083328,86.212524,527.299988,93.349998,104.366608,144.983337,445.873566,422.850006,90.949997,395.385712,320.306519,70.728264,83.300003
2013-01-21,122.75,1771.949951,441.049988,1574.599976,319.819611,277.089996,329.274994,214.100006,178.369995,249.945007,1335.5,199.5,469.350922,194.366669,178.800003,349.537506,665,149.081284,256.350006,38.150002,497.25,91.150002,684.299988,154.699997,657.849976,19,696.599976,429.031097,812.5,86.848198,109.125053,33.599998,224.366669,404,349.924988,134.666672,85.425018,548.5,97,104.752609,146.96666,455.655823,423.899994,91.5,394.528229,326.458313,72.115097,89
2013-01-22,119.75,1762.550049,441.825012,1570.099976,315.169495,278.679993,326.875,212.754547,176.399994,246.445007,1358.900024,198.300003,468.119324,192.766663,174.412506,347.943756,658.75,149.531281,253.350006,37.099998,480.899994,90.099998,682.25,153.666672,648.75,18.75,690.400024,423.735504,813.349976,86.140129,104.048492,33.049999,224.933334,405.299988,355.350006,136.958328,85.125023,540.549988,95.150002,103.642845,144.600006,455.705353,426.649994,90.5,389.383453,322.877411,70.999603,87.599998
2013-01-23,117.849998,1782.699951,440.975006,1573.699951,309.727844,279.679993,328.299988,214.727264,174.850006,248.039993,1355.099976,197.050003,470.86908,195.166672,169.100006,348.700012,655.974976,150.656281,251.199997,36.599998,460.049988,87.699997,686.549988,154,645.400024,18.65,693.822205,420.015442,820.849976,83.869431,102.923485,32.049999,222.133331,406.100006,354.875,135.5,84.112518,534.299988,94.650002,106.151886,141.516663,457.191284,426.049988,89.300003,388.287811,337.292816,71.451828,88.050003
2013-01-24,113.900002,1770.300049,438.649994,1538.800049,290.335846,279.26001,330.149994,211.727264,170.429993,245.914993,1345.900024,197.25,461.333984,198.300003,166.587494,349.774994,664.275024,151.856293,251.75,34.049999,468.799988,82.800003,670.200012,152.133331,637.25,18.049999,704.444458,406.404449,807.650024,81.232491,98.296921,31.299999,224.233337,391.049988,355.125,133.625,83.212517,518.099976,89.550003,103.884094,138.633331,453.476501,418.850006,87.650002,385.381958,332.288757,68.859062,80
2013-01-25,116.400002,1764.900024,450.75,1599.449951,297.805725,277.25,332.524994,213.263641,174.669998,251.369995,1326.75,199.149994,467.499664,199.833328,170.262497,351.831238,670.25,152.86879,259.75,36.450001,476.5,86.800003,673.849976,152.933334,641.5,21.1,716.133362,416.951874,805.849976,82.843948,99.435989,32.099998,227.399994,397.899994,364.350006,132.791672,83.250023,540.150024,94.5,102.243568,139.983337,451.81723,433.450012,89.300003,387.525635,331.003296,68.376686,86.099998
2013-01-28,118.400002,1798.349976,452.450012,1608.150024,305.275604,282.589996,335.174988,216.409088,174.509995,249.154999,1328.849976,197.050003,465.656158,200.5,174.149994,351.331238,672.525024,155.081284,266.700012,37.299999,470.350006,84.900002,669.400024,152.03334,639.400024,21.5,709.777771,417.564575,801.700012,83.722931,100.715675,31.549999,223.300003,399.649994,360.274994,131.375,83.925018,529.150024,94.199997,102.291817,138.583328,444.561005,430.549988,89.900002,386.477631,328.111053,68.045052,84.300003
2013-01-29,115.449997,1809.949951,449.299988,1593.050049,301.02124,295.089996,326.225006,218.399994,171.850006,246.244995,1304.900024,197.050003,464.718903,203.433334,172.975006,349.875,672.474976,153.24379,263.5,35.049999,468.549988,86.400002,660.200012,148.866669,641.549988,21.049999,708.711121,410.343323,802.5,83.649689,98.592239,31.6,222.199997,397.899994,355.674988,131.083328,84.07502,518.549988,91.699997,102.77433,136.5,437.280029,433.5,88.949997,380.141907,320.903351,68.678169,81
2013-01-30,115.050003,1796.099976,447.25,1601.900024,296.024841,300.25,328.325012,220.490906,166.729996,243.610001,1324.75,200.25,470.791626,202.800003,172.25,348.831238,673.075012,155.568787,271.649994,35.950001,477.450012,87.050003,653.700012,147.833328,645.150024,21.200001,695,412.050171,797.150024,82.209129,95.385986,31.5,225.666672,407.75,354.424988,129.833328,83.625023,518.400024,91.800003,99.782776,136.449997,445.477325,425.5,88.300003,387.049255,316.404266,68.316391,82.050003
2013-01-31,116.199997,1822.099976,444.625,1581.599976,294.837585,301.029999,321.524994,216.572723,182.419998,243.800003,1323.099976,203.899994,465.663879,205.100006,172,348.6875,672.075012,154.331284,277.600006,36.849998,473.950012,86.949997,649.099976,151.866669,656.450012,24.549999,685.266663,415.857727,786.549988,82.86837,96.257858,31.65,226.46666,407.049988,359,130.916672,82.650017,515.5,92.25,97.563232,136.816666,439.16217,420.200012,86.599998,385.763062,311.813385,68.105347,82.699997
2013-02-01,113.300003,1810.050049,443.049988,1609.699951,278.661072,301.929993,320.075012,212.936356,179.970001,241.235001,1318.75,198.800003,466.57016,206.266663,171.987503,346.368744,674.049988,152.850037,267.899994,36.599998,464.850006,83.400002,646.849976,150,643.099976,25.15,681.488892,415.813965,777.950012,81.964973,96.525047,31.5,221.46666,414.399994,359.950012,130.791672,82.837517,516.75,91.900002,98.721252,140.883331,442.802673,415.899994,86.900002,381.90448,302.447968,67.50238,81.300003
2013-02-04,113.199997,1817.800049,441.950012,1599.400024,288.901245,295.540009,323.450012,214.863632,176.539993,235.259995,1300.550049,197,461.690277,204.833328,170.550003,345.950012,678.174988,153.037537,270.950012,35.599998,467.100006,79.599998,647.599976,146.03334,636.650024,24.65,682.200012,411.656281,798.25,77.521233,95.568794,30.950001,217.166672,403.450012,359.850006,129.625,83.400017,515.049988,89.75,96.791222,139.600006,439.186951,419.049988,87.099998,376.378601,303.962952,67.411934,78.199997
2013-02-05,113.5,1791.650024,443.549988,1600.349976,284.152191,291.829987,322.075012,212.009094,176.020004,237.149994,1323.699951,202.050003,466.384247,201.633331,167.774994,344.487488,680.025024,152.625031,272.950012,35.200001,461.5,76.099998,660.099976,140.933334,636.099976,25.5,681.888916,404.259949,797.400024,77.130577,97.003174,30.549999,217.133331,407.299988,374.75,129.541672,82.20002,517.549988,89.650002,95.198944,137.25,433.268066,413.549988,86.900002,376.092773,298.178436,67.200897,77.199997
2013-02-06,114.400002,1780.199951,442.575012,1627.849976,283.162781,292.019989,319.75,210.045456,176.179993,234.869995,1333.099976,206.300003,469.420593,203.233337,167.512497,347,685.275024,152.11879,273.649994,36.549999,454.25,73.25,666.900024,139,627.099976,26.75,672.444458,404.128662,807.75,78.033974,96.693794,30.950001,214.5,405,374.25,126.5,82.01252,521.75,90,95.536697,139.449997,433.713837,424.549988,83,378.665192,299.877075,66.989861,78.449997
2013-02-07,113.349998,1755.900024,448.299988,1622.349976,285.537323,292.109985,320.75,208.154541,175.460007,232.660004,1344.300049,199.949997,473.92868,202.699997,167.1875,348.6875,693.575012,152.137543,270.200012,35.650002,456,73.550003,655.849976,137.333328,620.599976,25.5,665.06665,388.329376,810.650024,79.279198,94.34536,30.450001,213.233337,394.100006,374.75,123.375,83.70002,500.149994,86.449997,93.558411,136.949997,432.351746,419.25,83.5,371.948395,293.908905,65.120651,75.300003
2013-02-08,109.699997,1719.25,442.299988,1587.699951,282.371277,290.160004,325.024994,205.481812,172.509995,228.615005,1303.75,189.550003,466.725067,201.166672,167.550003,348.681244,711.299988,154.65004,268.799988,35.150002,452.700012,73.099998,646.049988,139.166672,615.549988,24.950001,671.599976,388.416901,808.799988,79.035034,94.38755,29.950001,209.066666,380.649994,373.049988,123.375,83.437523,487.549988,85.099998,93.751419,133.800003,427.720642,414.25,82.849998,369.137817,295.469788,66.29644,75.25
2013-02-11,112.300003,1704.800049,441.25,1558.800049,287.812927,298.820007,328.475006,204.127274,171.789993,229.434998,1258.099976,188.399994,470.528259,199.433334,164.875,349.006256,707.349976,153.562531,271.450012,34.900002,460.549988,72.75,650.099976,138.366669,613.400024,24.85,662.155579,389.248444,800.200012,77.106163,94.289108,30.200001,205.600006,395,374.674988,123.041664,84.412521,495.299988,86.099998,94.185677,134.183334,430.122864,405.75,80.75,366.613068,290.328003,66.145699,75.050003
2013-02-12,112.599998,1702.150024,442.25,1558.949951,295.381744,296.589996,332.600006,205.245453,172.139999,229.639999,1239.199951,188.899994,470.938812,200.03334,169.625,344.40625,705.025024,154.443787,267.5,28.75,460,72.349998,645.799988,139.300003,614.849976,23.9,664.444458,385.87851,800.400024,75.812103,93.768799,29.75,213.366669,393.149994,385.850006,122.833336,84.63752,496.399994,85.550003,93.317162,136.766663,433.614777,392.200012,81.199997,366.708344,295.928894,66.748672,73.599998
2013-02-13,110.5,1694.25,448.5,1532.449951,301.466461,295.51001,332.100006,207.745453,170.089996,225.470001,1249.300049,189.899994,471.728882,200.233337,177.337494,348.693756,717.700012,153.543793,258.399994,28.799999,455.75,70.75,636.200012,137.199997,604.599976,22.9,658.688904,366.971924,815,76.984077,92.264107,29.65,215.666672,387.850006,387.725006,123.541664,82.425018,479.75,82.75,90.759865,133.816666,435.373108,389.25,78.75,358.228973,299.280243,66.628075,70.300003
2013-02-14,110.650002,1670.449951,450.399994,1485.25,294.046051,286.459991,337.399994,204.763641,170.029999,221.574997,1246.050049,190.800003,476.089783,200.5,177.0625,351.59375,723.849976,148.425034,253.850006,29.700001,464.549988,71.349998,623.549988,135.866669,576.200012,23.75,640.488892,347.715179,816.200012,75.543526,94.120361,29.1,214.866669,381.700012,389.475006,124.416664,79.275017,470.5,79.599998,91.676628,129.116669,424.005859,390.299988,77.599998,362.8974,286.196198,65.814072,67.25
2013-02-15,109.650002,1680.099976,448.975006,1475.050049,301.219116,289.859985,338.375,203.972733,169.169998,223.345001,1258.849976,192.149994,469.203735,200.399994,174.25,348.575012,721.075012,149.718781,248.699997,30.4,462.100006,71.800003,607.299988,136.366669,567.700012,21.700001,641.777771,350.253571,812.099976,77.179405,95.273483,28.6,215.166672,381.700012,393.100006,124.958336,79.237518,475.25,78.650002,93.172409,126.5,418.928986,386.200012,77.849998,358.324249,290.74118,66.115555,70.699997
2013-02-18,111,1693.349976,446.174988,1479.800049,302.55481,286.410004,338,204,170.039993,226.270004,1262.199951,190.899994,468.870667,200.199997,172.800003,347.512512,712.674988,151.08754,261.049988,30.25,470.200012,74.349998,609.400024,138.300003,567.150024,22.35,652.866638,355.724243,824.450012,78.424629,95.667236,29.549999,211.899994,379.799988,394.024994,125.916664,81.187523,486.399994,80,92.882904,126.433334,419.770996,378.5,78,367.041779,288.032562,66.206001,71.849998
2013-02-19,112,1672.599976,449.600006,1511.25,303.49472,287.880005,337.399994,205.709091,172.240005,227.350006,1299.800049,193.5,470.683197,201.100006,176.375,352.556244,721.775024,154.031281,270.100006,30.9,476.600006,75.300003,609.849976,141.433334,572.900024,23,650.177795,362.376556,823.450012,79.791939,94.06411,30,219.800003,387.600006,396.325012,127.916664,81.300018,492.100006,81.349998,93.413658,127.25,420.216766,375.850006,78.5,368.423248,282.385742,66.05526,73.050003
2013-02-20,111.550003,1695.150024,449.25,1508.300049,300.724426,287.880005,338.475006,203.918182,173.240005,225.205002,1311.150024,199.800003,474.37796,200,180.712494,352.431244,726.400024,154.612534,279.850006,30.049999,477.149994,74.599998,610.650024,140.399994,567.200012,23.549999,647.64447,359.53183,819.599976,78.156052,95.062546,30.35,219.366669,381.600006,399.649994,127,81.112518,491,80.699997,93.992668,130.96666,433.292816,370.399994,78.849998,361.325378,279.126221,65.78392,72.75
2013-02-21,107.800003,1688.400024,442.850006,1467.5,294.392334,280.959991,333.125,196.290909,168.399994,221.054993,1301,197.199997,466.562408,197.733337,180.050003,350.975006,725.525024,152.175034,272.450012,29.799999,468.25,71.800003,583,137.899994,556.650024,23.1,633.711121,350.297333,815.049988,75.787689,95.104736,29.6,214.733337,381.799988,398.75,126.666664,80.13752,473.299988,79.25,93.896172,130.083328,425.566071,355.299988,75.949997,346.700867,271.964447,65.874367,69.099998
2013-02-22,107.050003,1677.349976,447.625,1438.400024,289.791687,282.380005,329.649994,198.645447,170.610001,219.600006,1300.949951,198.5,467.724274,194.666672,180.0625,355.068756,727.549988,155.981293,281.450012,29.950001,455.399994,70.25,585.450012,136.233337,547.200012,23.200001,637.911133,356.512024,799.849976,76.153931,95.906296,29.450001,215.933334,380.700012,405.774994,126.291664,81.787521,476.5,79.900002,93.94442,129.75,427.250092,357.5,76.5,347.272491,284.313934,68.889214,70.449997
